$keys right_ScalpD left_ScalpD right_InnerSquint left_InnerSquint right_OuterSquint left_OuterSquint right_BrowInV left_BrowInV right_BrowOutV left_BrowOutV right_Frown left_Frown right_NoseV left_NoseV right_NostrilFlare left_NostrilFlare right_CheekV left_CheekV right_CheekH left_CheekH JawD JawH JawV right_LipsV left_LipsV right_LipUpV left_LipUpV right_LipLoV left_LipLoV right_Platysmus left_Platysmus right_FoldLipUp left_FoldLipUp right_FoldLipLo left_FoldLipLo right_PuckerLipUp left_PuckerLipUp right_PuckerLipLo left_PuckerLipLo right_LipCnrTwst left_LipCnrTwst right_Dimple left_Dimple right_LipStick left_LipStick right_PuffLipUp left_PuffLipUp right_PuffLipLo left_PuffLipLo right_Smile left_Smile multi_Smile TongueV TongueD TongueH TongueCurl TongueFunnel TongueWidth 
$hasweighting
$normalized
"t" 	"t" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.67650	1.000	0.50000	1.000	0.49900	1.000	0.58750	1.000	0.58750	1.000	0.90500	1.000	0.90500	1.000	0.76850	1.000	0.76850	1.000	0.06000	1.000	0.06000	1.000	0.18500	1.000	0.18500	1.000	0.34250	1.000	0.34250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.33750	1.000	0.33750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"Talk : voiceless bilabial stop"
"ow" 	"o" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.97300	1.000	0.74500	1.000	0.74500	1.000	0.43250	1.000	0.43250	1.000	0.32400	1.000	0.32400	1.000	0.16750	1.000	0.16750	1.000	0.72500	1.000	0.72500	1.000	1.00000	1.000	1.00000	1.000	0.81000	1.000	0.81000	1.000	0.32250	1.000	0.32250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.14000	1.000	0.14000	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"gO : upper-mid back rounded vowel"
"o" 	"_" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.97300	1.000	0.74500	1.000	0.74500	1.000	0.43250	1.000	0.43250	1.000	0.32400	1.000	0.32400	1.000	0.16750	1.000	0.16750	1.000	0.72500	1.000	0.72500	1.000	1.00000	1.000	1.00000	1.000	0.81000	1.000	0.81000	1.000	0.32250	1.000	0.32250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.14000	1.000	0.14000	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"o"
"uw" 	"u" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.75850	1.000	0.53200	1.000	0.53200	1.000	0.50000	1.000	0.50000	1.000	0.54500	1.000	0.54500	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	1.00000	1.000	1.00000	1.000	1.00000	1.000	1.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	0.000	0.00000	0.000	0.000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"tOO : high back rounded vowel"
"u" 	"_" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.75850	1.000	0.53200	1.000	0.53200	1.000	0.50000	1.000	0.50000	1.000	0.54500	1.000	0.54500	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	1.00000	1.000	1.00000	1.000	1.00000	1.000	1.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	0.000	0.00000	0.000	0.000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"u"
"e" 	"_" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.46250	1.000	0.50000	1.000	0.55100	1.000	0.50000	1.000	0.50000	1.000	0.77100	1.000	0.77100	1.000	0.77150	1.000	0.77150	1.000	0.25800	1.000	0.25800	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.47750	1.000	0.47750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"e"
"aa" 	"0x251"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.98050	1.000	0.49750	1.000	0.49750	1.000	0.82250	1.000	0.82250	1.000	0.83000	1.000	0.83000	1.000	0.48100	1.000	0.48100	1.000	0.36500	1.000	0.36500	1.000	0.43250	1.000	0.43250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.54750	1.000	0.54750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"fAther : low back unrounded vowel"
"aa2" 	"a" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.98050	1.000	0.49750	1.000	0.49750	1.000	0.82250	1.000	0.82250	1.000	0.83000	1.000	0.83000	1.000	0.48100	1.000	0.48100	1.000	0.36500	1.000	0.36500	1.000	0.43250	1.000	0.43250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.54750	1.000	0.54750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"fAther : low front unrounded vowel"
"a" 	"_" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.98050	1.000	0.49750	1.000	0.49750	1.000	0.82250	1.000	0.82250	1.000	0.83000	1.000	0.83000	1.000	0.48100	1.000	0.48100	1.000	0.36500	1.000	0.36500	1.000	0.43250	1.000	0.43250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.54750	1.000	0.54750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"a"
"iy" 	"i" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.46250	1.000	0.50000	1.000	0.55100	1.000	0.50000	1.000	0.50000	1.000	0.77100	1.000	0.77100	1.000	0.77150	1.000	0.77150	1.000	0.25800	1.000	0.25800	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.47750	1.000	0.47750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"fEEl : high front unrounded vowel"
"y" 	"j" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.46250	1.000	0.50000	1.000	0.55100	1.000	0.50000	1.000	0.50000	1.000	0.77100	1.000	0.77100	1.000	0.77150	1.000	0.77150	1.000	0.25800	1.000	0.25800	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.47750	1.000	0.47750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"Yacht : voiced palatal approximant"
"j" 	"_" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.72500	1.000	0.50000	1.000	0.49100	1.000	0.72500	1.000	0.72500	1.000	0.56750	1.000	0.56750	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.81950	1.000	0.81950	1.000	0.89950	1.000	0.89950	1.000	0.25950	1.000	0.25950	1.000	0.63700	1.000	0.63700	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	0.000	0.00000	0.000	0.000	0.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"j"
"ah" 	"0x28c"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.64503	1.000	0.50000	1.000	0.99673	1.000	0.53404	1.000	0.53404	1.000	0.74894	1.000	0.74894	1.000	0.79514	1.000	0.79514	1.000	0.06642	1.000	0.06642	1.000	0.63271	1.000	0.63271	1.000	0.84398	1.000	0.84398	1.000	0.25623	1.000	0.25623	1.000	0.07199	1.000	0.07199	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.01694	1.000	0.01694	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"cUt : lower-mid back unrounded vowel"
"ao" 	"0x254"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.64503	1.000	0.50000	1.000	0.99673	1.000	0.53404	1.000	0.53404	1.000	0.74894	1.000	0.74894	1.000	0.79514	1.000	0.79514	1.000	0.06642	1.000	0.06642	1.000	0.63271	1.000	0.63271	1.000	0.84398	1.000	0.84398	1.000	0.25623	1.000	0.25623	1.000	0.07199	1.000	0.07199	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.01694	1.000	0.01694	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"dOg : lower-mid back rounded vowel"
"ax" 	"0x259"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.98050	1.000	0.49750	1.000	0.49750	1.000	0.82250	1.000	0.82250	1.000	0.83000	1.000	0.83000	1.000	0.48100	1.000	0.48100	1.000	0.36500	1.000	0.36500	1.000	0.43250	1.000	0.43250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.54750	1.000	0.54750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"Ago : mid-central unrounded vowel"
"ax2" 	"0x25c"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.98050	1.000	0.49750	1.000	0.49750	1.000	0.82250	1.000	0.82250	1.000	0.83000	1.000	0.83000	1.000	0.48100	1.000	0.48100	1.000	0.36500	1.000	0.36500	1.000	0.43250	1.000	0.43250	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.54750	1.000	0.54750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"Ago : lower-mid central unrounded vowel"
"eh" 	"0x25b"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.81143	1.000	0.50000	1.000	0.50000	1.000	0.81846	1.000	0.81846	1.000	0.75870	1.000	0.75870	1.000	0.26503	1.000	0.26503	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.43586	1.000	0.43586	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"pEt : lower-mid front unrounded vowel"
"ih" 	"0x26a"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.46250	1.000	0.50000	1.000	0.55100	1.000	0.50000	1.000	0.50000	1.000	0.77100	1.000	0.77100	1.000	0.77150	1.000	0.77150	1.000	0.25800	1.000	0.25800	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.47750	1.000	0.47750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"fIll : semi-high front unrounded vowel"
"ih2" 	"0x268"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.46250	1.000	0.50000	1.000	0.55100	1.000	0.50000	1.000	0.50000	1.000	0.77100	1.000	0.77100	1.000	0.77150	1.000	0.77150	1.000	0.25800	1.000	0.25800	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.47750	1.000	0.47750	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"fIll : high central unrounded vowel"
"uh" 	"0x28a"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.61632	1.000	0.50000	1.000	0.99203	1.000	0.57581	1.000	0.57581	1.000	0.68628	1.000	0.68628	1.000	0.70186	1.000	0.70186	1.000	0.08643	1.000	0.08643	1.000	0.65098	1.000	0.65098	1.000	0.87487	1.000	0.87487	1.000	0.36588	1.000	0.36588	1.000	0.12159	1.000	0.12159	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.04131	1.000	0.04131	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"bOOk : semi-high back rounded vowel"
"g" 	"g" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.72712	1.000	0.50000	1.000	0.54371	1.000	0.50000	1.000	0.50000	1.000	0.73225	1.000	0.73225	1.000	0.73268	1.000	0.73268	1.000	0.22111	1.000	0.22111	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.40922	1.000	0.40922	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"taG : voiced velar stop"
"g2" 	"0x261"	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.72712	1.000	0.50000	1.000	0.54371	1.000	0.50000	1.000	0.50000	1.000	0.73225	1.000	0.73225	1.000	0.73268	1.000	0.73268	1.000	0.22111	1.000	0.22111	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.40922	1.000	0.40922	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"taG : voiced velar stop"
"h" 	"h" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.47941	1.000	0.50000	1.000	0.60712	1.000	0.50000	1.000	0.50000	1.000	0.72968	1.000	0.72968	1.000	0.71478	1.000	0.71478	1.000	0.20897	1.000	0.20897	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.37288	1.000	0.37288	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"Help : voiceless glottal fricative"
"hh" 	"h" 	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.50000	1.000	0.50000	1.000	0.47941	1.000	0.50000	1.000	0.60712	1.000	0.50000	1.000	0.50000	1.000	0.72968	1.000	0.72968	1.000	0.71478	1.000	0.71478	1.000	0.20897	1.000	0.20897	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.50000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.00000	1.000	0.37288	1.000	0.37288	1.000	0.50000	1.000	0.00000	0.000	0.50000	0.000	0.50000	0.000	0.50000	0.000	0.00000	0.000	0.50000	0.000	"Help : voiceless glottal fricative"
